1/19/2011,00:00.0,19,4
1/19/2011,00:00.0,19,3
1/19/2011,00:00.0,19,-3
1/19/2011,00:00.0,19,-10
1/19/2011,00:00.0,19,-12
1/19/2011,00:00.0,19,-8
1/19/2011,00:00.0,19,-5
1/19/2011,00:00.0,19,-3
1/19/2011,00:00.0,19,-3
1/19/2011,00:00.0,19,-5
1/19/2011,00:00.0,19,-9
1/19/2011,00:00.0,19,-14
1/19/2011,00:00.0,19,-14
1/19/2011,00:00.0,19,-14
1/19/2011,00:00.0,19,-13
1/19/2011,00:00.0,19,-10
1/19/2011,00:00.0,19,-10
1/19/2011,00:00.0,19,-13
1/20/2011,00:00.0,20,-14
1/20/2011,00:00.0,20,-11
1/20/2011,00:00.0,20,-11
1/20/2011,00:00.0,20,-12
1/20/2011,00:00.0,20,-10
1/20/2011,00:00.0,20,-6
1/20/2011,00:00.0,20,-6
1/20/2011,00:00.0,20,-7
1/20/2011,00:00.0,20,-9
1/20/2011,00:00.0,20,-6
1/20/2011,00:00.0,20,-6
1/20/2011,00:00.0,20,-4
1/20/2011,00:00.0,20,1
1/20/2011,00:00.0,20,3
1/20/2011,00:00.0,20,3
1/20/2011,00:00.0,20,1
1/20/2011,00:00.0,20,-1
1/20/2011,00:00.0,20,-5
1/20/2011,00:00.0,20,-9
1/20/2011,00:00.0,20,-10
1/20/2011,00:00.0,20,-8
1/20/2011,00:00.0,20,-3
1/20/2011,00:00.0,20,-4
1/20/2011,00:00.0,20,-5
1/21/2011,00:00.0,21,-6
1/21/2011,00:00.0,21,-6
1/21/2011,00:00.0,21,-6
1/21/2011,00:00.0,21,-3
1/21/2011,00:00.0,21,-1
1/21/2011,00:00.0,21,0
1/21/2011,00:00.0,21,-1
1/21/2011,00:00.0,21,-1
1/21/2011,00:00.0,21,-1
1/21/2011,00:00.0,21,0
1/21/2011,00:00.0,21,0
1/21/2011,00:00.0,21,-1
1/21/2011,00:00.0,21,-3
1/21/2011,00:00.0,21,-6
1/21/2011,00:00.0,21,-9
1/21/2011,00:00.0,21,-6
1/21/2011,00:00.0,21,-5
1/21/2011,00:00.0,21,-4
1/21/2011,00:00.0,21,0
1/21/2011,00:00.0,21,-2
1/21/2011,00:00.0,21,-4
1/21/2011,00:00.0,21,-3
1/21/2011,00:00.0,21,-4
1/21/2011,00:00.0,21,-7
1/22/2011,00:00.0,22,-8
1/22/2011,00:00.0,22,-6
1/22/2011,00:00.0,22,-3
1/22/2011,00:00.0,22,0
1/22/2011,00:00.0,22,2
1/22/2011,00:00.0,22,1
1/22/2011,00:00.0,22,0
1/22/2011,00:00.0,22,-2
1/22/2011,00:00.0,22,-3
1/22/2011,00:00.0,22,-2
1/22/2011,00:00.0,22,-1
1/22/2011,00:00.0,22,1
1/22/2011,00:00.0,22,5
1/22/2011,00:00.0,22,3
1/22/2011,00:00.0,22,-3
1/22/2011,00:00.0,22,0
1/22/2011,00:00.0,22,2
1/22/2011,00:00.0,22,1
1/22/2011,00:00.0,22,-2
1/22/2011,00:00.0,22,-4
1/22/2011,00:00.0,22,-5
1/22/2011,00:00.0,22,-4
1/22/2011,00:00.0,22,-5
1/22/2011,00:00.0,22,-5
1/23/2011,00:00.0,23,-4
1/23/2011,00:00.0,23,-5
1/23/2011,00:00.0,23,-7
1/23/2011,00:00.0,23,-4
1/23/2011,00:00.0,23,0
1/23/2011,00:00.0,23,4
1/23/2011,00:00.0,23,3
1/23/2011,00:00.0,23,2
1/23/2011,00:00.0,23,2
1/23/2011,00:00.0,23,1
1/23/2011,00:00.0,23,0
1/23/2011,00:00.0,23,-2
1/23/2011,00:00.0,23,-2
1/23/2011,00:00.0,23,-5
1/23/2011,00:00.0,23,-4
1/23/2011,00:00.0,23,-3
1/23/2011,00:00.0,23,-2
1/23/2011,00:00.0,23,-2
1/23/2011,00:00.0,23,-1
1/23/2011,00:00.0,23,-1
1/23/2011,00:00.0,23,0
1/23/2011,00:00.0,23,3
1/23/2011,00:00.0,23,2
1/23/2011,00:00.0,23,0
1/24/2011,00:00.0,24,0
1/24/2011,00:00.0,24,2
1/24/2011,00:00.0,24,3
1/24/2011,00:00.0,24,4
1/24/2011,00:00.0,24,5
1/24/2011,00:00.0,24,6
1/24/2011,00:00.0,24,7
1/24/2011,00:00.0,24,5
1/24/2011,00:00.0,24,7
1/24/2011,00:00.0,24,10
1/24/2011,00:00.0,24,10
1/24/2011,00:00.0,24,10
1/24/2011,00:00.0,24,12
1/24/2011,00:00.0,24,14
1/24/2011,00:00.0,24,8
1/24/2011,00:00.0,24,7
1/24/2011,00:00.0,24,3
1/24/2011,00:00.0,24,0
1/24/2011,00:00.0,24,-4
1/24/2011,00:00.0,24,-6
1/24/2011,00:00.0,24,-9
1/24/2011,00:00.0,24,-11
1/24/2011,00:00.0,24,-12
1/24/2011,00:00.0,24,-14
1/25/2011,00:00.0,25,-12
1/25/2011,00:00.0,25,-7
1/25/2011,00:00.0,25,-11
1/25/2011,00:00.0,25,-10
1/25/2011,00:00.0,25,-9
1/25/2011,00:00.0,25,-9
1/25/2011,00:00.0,25,-8
1/25/2011,00:00.0,25,-8
1/25/2011,00:00.0,25,-9
1/25/2011,00:00.0,25,-5
1/25/2011,00:00.0,25,-8
1/25/2011,00:00.0,25,-8
1/25/2011,00:00.0,25,-3
1/25/2011,00:00.0,25,-4
1/25/2011,00:00.0,25,-5
1/25/2011,00:00.0,25,-4
1/25/2011,00:00.0,25,-5
1/25/2011,00:00.0,25,-3
1/25/2011,00:00.0,25,-4
1/25/2011,00:00.0,25,-6
1/25/2011,00:00.0,25,-7
1/25/2011,00:00.0,25,-4
1/25/2011,00:00.0,25,-3
1/25/2011,00:00.0,25,-5
1/26/2011,00:00.0,26,-7
1/26/2011,00:00.0,26,-7
1/26/2011,00:00.0,26,-7
1/26/2011,00:00.0,26,-7
1/26/2011,00:00.0,26,-8
1/26/2011,00:00.0,26,-6
1/26/2011,00:00.0,26,-4
1/26/2011,00:00.0,26,-2
1/26/2011,00:00.0,26,-1
1/26/2011,00:00.0,26,-2
1/26/2011,00:00.0,26,0
1/26/2011,00:00.0,26,4
1/26/2011,00:00.0,26,6
1/26/2011,00:00.0,26,5
1/26/2011,00:00.0,26,3
1/26/2011,00:00.0,26,-1
1/26/2011,00:00.0,26,-5
1/26/2011,00:00.0,26,2
1/26/2011,00:00.0,26,6
1/26/2011,00:00.0,26,2
1/26/2011,00:00.0,26,0
1/26/2011,00:00.0,26,-5
1/26/2011,00:00.0,26,-9
1/26/2011,00:00.0,26,-9
1/27/2011,00:00.0,27,-8
1/27/2011,00:00.0,27,-7
